gene,matched,B1_boundary_D_le_1_raw_count,B1_boundary_D_le_1_CPM,B1_boundary_D_le_1_log2_CPM_plus_1,B2_boundary_D_le_2_raw_count,B2_boundary_D_le_2_CPM,B2_boundary_D_le_2_log2_CPM_plus_1,B3_boundary_D_le_3_raw_count,B3_boundary_D_le_3_CPM,B3_boundary_D_le_3_log2_CPM_plus_1,core_D_gt_3_raw_count,core_D_gt_3_CPM,core_D_gt_3_log2_CPM_plus_1,B2_boundary_minus_core
CXCL9,True,121,156.60409836808176,7.300161241183412,218,158.78704181197864,7.320006605101842,324,153.01510599129705,7.266928048941254,490,119.59780965154324,6.914059894412781,0.40594671068906063
CXCL10,True,56,72.47792982324445,6.1992390752314055,103,75.02323535153121,6.248368518749267,149,70.36805800217054,6.1572066106985055,257,62.727830776421655,5.993851648759006,0.2545168699902609
CXCL11,True,11,14.23673621528016,3.929481998354979,16,11.654094811888342,3.6615324054093192,21,9.917645758695178,3.4485898871864746,55,13.424243940479343,3.8504237956016394,-0.18889139019232015
IDO1,True,4,5.176994987374603,2.6269051599461823,14,10.1973329604023,3.485083239402319,18,8.500839221738724,3.248054954239997,18,4.393388925975057,2.4311920726662057,1.053891166736113
STAT1,True,186,240.73026691291906,7.9172543132355395,337,245.46437197539822,7.945235300518441,517,244.16299320216226,7.9375974136931795,978,238.70746497797813,7.905131027919103,0.04010427259933724
IRF1,True,85,110.01114348171032,6.794560693727354,150,109.25713886145321,6.784728259313401,224,105.78822142608189,6.738608718567134,446,108.85841449915976,6.779501565601355,0.005226693712046426
