ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol
ENSG00000183172,60.767615278774144,-0.7664571357331426,0.12942001651728563,-5.9222456955162945,3.17574672554766e-09,1.5795161345487046e-08,SMDT1
ENSG00000136404,9.856680767887063,-2.589919562560765,0.4374187927809047,-5.920915162549978,3.2015499431344555e-09,1.5907397796322258e-08,TM6SF1
ENSG00000127946,10.502359347473814,-2.051426373299572,0.34664028733190483,-5.918026404516999,3.2582766888369605e-09,1.6172900655499822e-08,HIP1
ENSG00000120963,259.1865859897134,0.5912366038128993,0.09995987317748996,5.914739435124057,3.3240137161182594e-09,1.6482546317865922e-08,ZNF706
ENSG00000005486,28.592348376226333,-1.1075134058649758,0.1872801501565511,-5.913672137379129,3.345635277696266e-09,1.6573036042942996e-08,RHBDD2
ENSG00000100028,26.812167760699907,-1.1985965735270676,0.20285851292459636,-5.908534752853052,3.451640031721136e-09,1.7080925595042963e-08,SNRPD3
ENSG00000093144,16.48239833291249,-1.8281623802423317,0.30970277780945266,-5.902957645950223,3.570419607318322e-09,1.7650947636179312e-08,ECHDC1
ENSG00000120129,235.569614164975,-0.592977775675677,0.10052855496555752,-5.898600411384004,3.6659784533908107e-09,1.8105143839158236e-08,DUSP1
ENSG00000125863,45.14871456304792,-1.2050485551365386,0.2043718125728259,-5.896354002864907,3.7162126303002755e-09,1.831641811965452e-08,MKKS
ENSG00000169021,159.13138631056998,0.6146773885208465,0.10424652299503248,5.896382640504345,3.7155680388473625e-09,1.831641811965452e-08,UQCRFS1
ENSG00000149418,7.806789807986606,-2.634826475718672,0.44741376124888294,-5.889015278305211,3.885035335967671e-09,1.9129322285516167e-08,ST14
ENSG00000166801,20.806363663890735,1.379526121822874,0.23432144042083428,5.8873234960714065,3.924999840883347e-09,1.9306755974074843e-08,FAM111A
ENSG00000123342,23.405511881687517,-1.487040519432543,0.25275263297478723,-5.88338290260612,4.019645162212831e-09,1.975253632711385e-08,MMP19
ENSG00000168118,21.75416943224371,-1.375476810316851,0.23393603282119738,-5.879713329019985,4.109776208314569e-09,2.0175265022635158e-08,RAB4A
ENSG00000141552,64.17633152788763,-0.7778453274730344,0.13239225408288788,-5.8753084375015066,4.220567718092292e-09,2.0698472821063396e-08,ANAPC11
ENSG00000130560,9.99195574367305,-2.1367394550866763,0.3637571957666685,-5.87408161255258,4.251938760686018e-09,2.0831532472593315e-08,UBAC1
ENSG00000169660,6.637733783291857,3.101285111611517,0.5280876812575653,5.87267081145739,4.288294820374024e-09,2.0988725843942185e-08,HEXDC
ENSG00000121380,8.536473221547523,6.5742389293651184,1.1197318965835836,5.871261638097292,4.324910876823702e-09,2.114687766040962e-08,BCL2L14
ENSG00000179331,8.527728540961714,2.0946436934994273,0.3583370555669365,5.8454565637523155,5.051807492887545e-09,2.4676522882752876e-08,RAB39A
ENSG00000083457,26.004120083602125,-1.3626544518692514,0.23342891979756977,-5.837556259314181,5.297201065511796e-09,2.5849499539150912e-08,ITGAE
ENSG00000162244,599.4403446337755,-0.4066802843698463,0.06967152159714764,-5.837109267131262,5.311426530860984e-09,2.5893204337947297e-08,RPL29
ENSG00000113648,123.52017400174842,-0.6531924673030751,0.11193012577327906,-5.835716370284031,5.3559940580202074e-09,2.6084593459971555e-08,H2AFY
ENSG00000140859,13.564093919356656,-2.0425213050690942,0.35030548754736285,-5.830686008859442,5.519996789283204e-09,2.685669725003729e-08,KIFC3
ENSG00000085063,48.8461190034326,0.8883878063898496,0.152397839541562,5.829398953832073,5.5627368118601905e-09,2.7037872100376828e-08,CD59
ENSG00000234127,14.123491427047401,1.8355722239226844,0.31537281889627516,5.820324751976791,5.873339660022835e-09,2.851935878394487e-08,TRIM26
ENSG00000108298,1156.6623494467285,-0.35364065876620826,0.06076402506110137,-5.819901798977343,5.888221195892356e-09,2.8563394823904278e-08,RPL19
ENSG00000104783,8.383413280578928,-2.4383492900322383,0.41936364798650977,-5.814403088440026,6.085062569833216e-09,2.9489149376884042e-08,KCNN4
ENSG00000189403,174.27128314719562,-0.5317950985015509,0.091626417681462,-5.803949471759656,6.477080299697358e-09,3.1358002554396864e-08,HMGB1
ENSG00000164088,6.62290817054722,-3.828307289494643,0.6601021812195087,-5.799567700900518,6.648609276578204e-09,3.21567578593556e-08,PPM1M
ENSG00000271646,8.635607543250487,2.4925163173891827,0.4301568133602422,5.7944364473003995,6.8550975712914136e-09,3.312286083119568e-08,RP11-326I11.3
ENSG00000152689,7.635454798851789,2.3999648658066874,0.41437771894481573,5.791732412442523,6.966407209079915e-09,3.36276277263445e-08,RASGRP3
ENSG00000186283,17.77559748802383,1.5027398629530089,0.2595532840619165,5.789716236433864,7.050543546354983e-09,3.4000364069468484e-08,TOR3A
ENSG00000109113,16.590394299057433,-1.469104019082381,0.2538828501530999,-5.786542959465209,7.18497182304336e-09,3.461465837101477e-08,RAB34
ENSG00000253958,21.62655441708238,1.668646125991829,0.2884398020627121,5.785075825384996,7.247962902896399e-09,3.4883927232941144e-08,CLDN23
ENSG00000070961,55.47334018985267,-1.2121400612948057,0.20961445847967858,-5.782712080485224,7.350581029888924e-09,3.534320467795907e-08,ATP2B1
ENSG00000172594,9.883995146238675,-2.2796913055850934,0.39428007632821177,-5.781908451512531,7.385790030809916e-09,3.5477783197849395e-08,SMPDL3A
ENSG00000184588,26.165656042570312,1.286778925419737,0.22259321730918644,5.780854156182016,7.432230149210644e-09,3.5665995071504984e-08,PDE4B
ENSG00000168528,17.02773661649657,-1.5719001532344963,0.27235276596458613,-5.771559351223515,7.854128492068152e-09,3.765384137563209e-08,SERINC2
ENSG00000164253,18.305314749934894,1.3025458322362522,0.22576001352955932,5.769603801275935,7.945812248355652e-09,3.805625866317707e-08,WDR41
ENSG00000137161,35.10078206855244,-1.0671322209288117,0.18516255807102508,-5.7632181799923,8.252500023504687e-09,3.9448234548153724e-08,CNPY3
ENSG00000169508,108.21283090951151,-0.7050904243831639,0.1223397991284722,-5.763377326153121,8.244718580676945e-09,3.9448234548153724e-08,GPR183
ENSG00000158470,22.5022238819413,1.9363756236716347,0.336188215950318,5.75979624448762,8.421553288357774e-09,4.0217213662769784e-08,B4GALT5
ENSG00000010404,41.49531116740107,-0.9635306001170122,0.16740883956850902,-5.755553903846905,8.635815942632091e-09,4.120038790494573e-08,IDS
ENSG00000240857,17.47564355023806,1.2963016561557856,0.22534978059705224,5.752398128461912,8.79862889984392e-09,4.193643299110866e-08,RDH14
ENSG00000110700,948.4965227051541,-0.4046401494680747,0.07038317960217035,-5.74910300664503,8.971814886762913e-09,4.2720444141039685e-08,RPS13
ENSG00000125037,66.63520500418113,-0.7411773950733398,0.12893633690872505,-5.748398107494124,9.009291164133286e-09,4.285736377594479e-08,EMC3
ENSG00000047365,6.080769927023681,2.9327776771663707,0.5109737770355307,5.739585491414444,9.49085627841383e-09,4.510451426704599e-08,ARAP2
ENSG00000168300,20.894544231437948,1.3716749103608024,0.23906606436469652,5.7376395684010815,9.600515663185322e-09,4.5581578713905965e-08,PCMTD1
ENSG00000145016,10.019866123904485,2.782232274408265,0.48563916577157973,5.72901131231431,1.0101765899838083e-08,4.791513284923198e-08,KIAA0226
ENSG00000146094,8.400008474810216,-2.5877419616518536,0.4519050915441667,-5.726295211256636,1.0264753762295285e-08,4.864127289095374e-08,DOK3
ENSG00000196405,17.332505094706754,1.3031159942000614,0.22763684021553685,5.724539107844813,1.0371491537391505e-08,4.909972005273782e-08,EVL
ENSG00000140990,37.66234492140732,-0.9707654134322409,0.16961052082369288,-5.7234976269033115,1.0435302593421394e-08,4.935426077389098e-08,NDUFB10
ENSG00000117676,10.235225674947845,-1.936235807226972,0.3383256915323723,-5.722993717849848,1.0466313681808128e-08,4.94533321465434e-08,RPS6KA1
ENSG00000170175,11.026944885691577,1.8619592721746423,0.3253569461784055,5.722820102797682,1.0477018864603202e-08,4.945635994299725e-08,CHRNB1
ENSG00000143870,150.83007274529797,0.722142394462483,0.12621761008033383,5.721407607091121,1.0564510376612601e-08,4.982150095074311e-08,PDIA6
ENSG00000137200,6.5904949297335484,3.8263455709513634,0.669044208433604,5.719122178652101,1.0707578323866942e-08,5.044778512318519e-08,CMTR1
ENSG00000154518,63.09841695187186,-0.8240147749407772,0.14422176545551119,-5.713525779816953,1.1065910072358412e-08,5.2086093961273214e-08,ATP5G3
ENSG00000122257,26.22486206466433,1.0634366163385238,0.18626956915834972,5.709126945123737,1.135571708589819e-08,5.339903709100833e-08,RBBP6
ENSG00000178449,33.65128748843228,-0.9609947729671434,0.16843456767595041,-5.705448627481217,1.1603705203236951e-08,5.451300895669826e-08,COX14
ENSG00000115165,157.55767747512397,-0.7315573460994919,0.12829828280794156,-5.702004189678905,1.184069173199252e-08,5.55732179283775e-08,CYTIP
ENSG00000124225,7.311717734739192,-2.5147749977310765,0.44121923391078083,-5.699604197761674,1.2008590829014052e-08,5.630745737955634e-08,PMEPA1
ENSG00000213024,46.29546746846569,1.011812098728278,0.177537146080465,5.699157168324061,1.2040118759364028e-08,5.640147148094837e-08,NUP62
ENSG00000130770,25.73227887781156,-1.1445145619713954,0.20111136308487093,-5.69094925525615,1.2633505209742802e-08,5.912480438159631e-08,ATPIF1
ENSG00000196139,7.436976100261412,-3.1588766155952994,0.5552863855267494,-5.688734134186924,1.2798454600475228e-08,5.983977726616106e-08,AKR1C3
ENSG00000082898,25.503642969245192,1.0800598268667978,0.18998393283320753,5.685006151625538,1.3080795114974246e-08,6.110173687736069e-08,XPO1
ENSG00000105518,23.105955970627658,-1.1400388692858614,0.20078624457499872,-5.677873360792044,1.36379618374158e-08,6.364382190794041e-08,TMEM205
ENSG00000172785,37.5808956198191,1.4642637878422369,0.25813064916809814,5.67256849413759,1.406722468334014e-08,6.558476479500328e-08,CBWD1
ENSG00000175193,18.65079542204378,-1.290558373815883,0.2275596401136402,-5.671297305494927,1.4172020889962545e-08,6.601072099836584e-08,PARL
ENSG00000120742,320.5484645310586,-0.39087694057502964,0.0690296177322979,-5.6624526314324966,1.4922457676790726e-08,6.944030021188412e-08,SERP1
ENSG00000197696,24.91967943286256,-2.402234733958114,0.42427726092951307,-5.661945513401452,1.49666351122894e-08,6.957998575382226e-08,NMB
ENSG00000174886,83.43266550380982,-0.6439181926458689,0.11374549699349668,-5.661043378997979,1.5045538494277923e-08,6.988069580423603e-08,NDUFA11
ENSG00000139684,34.66383071400798,0.9488936412631691,0.16770339909083815,5.658165823754066,1.529992737648181e-08,7.099513043251333e-08,ESD
ENSG00000146457,250.40743309318398,1.091253721626107,0.1929103464908702,5.656792087498284,1.542284041206665e-08,7.149796017442973e-08,WTAP
ENSG00000147677,102.40109474309914,-0.6052212915492015,0.10704359931274632,-5.653969928467587,1.5678365296346527e-08,7.261403116517138e-08,EIF3H
ENSG00000173141,28.413971793655023,-1.1063849055689816,0.19602130608578605,-5.64420739592862,1.659439402605938e-08,7.678422998498663e-08,MRP63
ENSG00000166333,84.32229114870448,0.7053946235048136,0.12505602291569032,5.640628952196675,1.6943012283730748e-08,7.832357701058597e-08,ILK
ENSG00000111843,10.976688991350258,-1.897466268113755,0.33649619278724363,-5.63889371941116,1.7114612245048607e-08,7.90424855001587e-08,TMEM14C
ENSG00000118680,587.4652049913167,0.3975915980610199,0.0705142238516442,5.638459538284334,1.7157812404005556e-08,7.916759638805944e-08,MYL12B
ENSG00000141682,28.20269889165943,1.5592581783498154,0.2773797534909857,5.6213842529083085,1.8943339971345562e-08,8.732417694108076e-08,PMAIP1
ENSG00000178980,85.07659129408691,0.9132514993713328,0.16250803400056454,5.6197313873611945,1.9125457699978642e-08,8.808106760796163e-08,SEPW1
ENSG00000134072,6.959360322301608,-2.962493088859451,0.5276044436889474,-5.6149888885431904,1.96574876750916e-08,9.044653037022483e-08,CAMK1
ENSG00000087253,15.424044542494732,1.5994775459635262,0.2851294178495474,5.609654584317615,2.0273084020803145e-08,9.319170708908014e-08,LPCAT2
ENSG00000109099,14.445974831629453,-1.9040660245802528,0.33945767066813315,-5.6091412541439984,2.033330171803751e-08,9.338116321723022e-08,PMP22
ENSG00000091542,14.133429066692095,-1.510722088657646,0.2693461295770967,-5.608850184814785,2.0367523567244843e-08,9.345099048500574e-08,ALKBH5
ENSG00000089195,10.803533882596,-1.8036034050139411,0.32172200456439654,-5.606092773964822,2.0694506532171904e-08,9.486269132378054e-08,TRMT6
ENSG00000116044,149.6131968299317,0.5349578774009408,0.09556287716130278,5.597967466990064,2.1687943718043224e-08,9.932391000043281e-08,NFE2L2
ENSG00000166228,28.734314501361112,1.1485799786822415,0.20530845021870756,5.594411615589624,2.2137120392148822e-08,1.012866011238541e-07,PCBD1
ENSG00000090674,29.617394187553447,-1.1407502708849782,0.2039650678817209,-5.592870792691315,2.2334550205051837e-08,1.0209486484430207e-07,MCOLN1
ENSG00000180644,6.121972634109447,2.850656406326472,0.5104837436331172,5.584225632805318,2.3474378234001415e-08,1.0720547829171279e-07,PRF1
ENSG00000117318,53.988736548666246,-1.4369641189187368,0.2574726473763493,-5.581036019015713,2.3909011949373333e-08,1.0908902945145828e-07,ID3
ENSG00000124702,8.305396433106548,-2.449193748907705,0.43893484232913205,-5.579857219607996,2.4071609878882613e-08,1.0972902685049087e-07,KLHDC3
ENSG00000197448,39.926253923580234,1.0926277917305514,0.19583291895817445,5.579387763524642,2.4136662770936934e-08,1.0992359671583326e-07,GSTK1
ENSG00000177879,92.52881413736658,0.7631542023385988,0.136907604461382,5.574228001000954,2.4862993421602844e-08,1.1312662006829293e-07,AP3S1
ENSG00000242485,49.821520643444686,-0.8185809617673749,0.14716024371585676,-5.562514311595772,2.659152158768713e-08,1.2087949776308469e-07,MRPL20
ENSG00000059588,4.471709227154202,4.744148687316963,0.8534990035922835,5.558470094691808,2.7214957541096014e-08,1.2359916946113291e-07,TARBP1
ENSG00000136874,8.103485425216693,1.8714511830077267,0.3369436848471924,5.554195751899758,2.7889280932703725e-08,1.265447151461737e-07,STX17
ENSG00000179921,10.499286337400491,2.3235010689336093,0.4186145428827922,5.550454728430602,2.8492749117145042e-08,1.291636246878697e-07,GPBAR1
ENSG00000089041,7.884333858987814,2.1674507760539705,0.39073629229798873,5.54709357379324,2.9045731295377185e-08,1.3154905399583733e-07,P2RX7
ENSG00000137876,37.08142082932816,-0.9404986394766334,0.16956153924592268,-5.546650753816206,2.9119356495698923e-08,1.3176106613247192e-07,RSL24D1
ENSG00000090487,93.48449991775188,-0.7442783668626904,0.13430414048511968,-5.541738059409667,2.994840704541995e-08,1.353877389339408e-07,SPG21
