gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj_native,padj
SUMO2,2638.329292954689,0.07981840197703666,0.04178523644476539,1.9102058231152081,0.05610671770523528,0.07239576478094875,0.07239576478094875
DIAPH1,21170.0241061683,-0.4244711869921686,0.04991035526482775,-8.504671720726002,1.821101571331543e-17,1.64805572066203e-16,1.64805572066203e-16
HMGN1,2468.598700411452,0.31488420498795094,0.06150368129774136,5.1197619125201,3.059216294006394e-07,7.561427342769672e-07,7.561427342769673e-07
PTPRE,15596.488728395532,-0.5934360931884041,0.10889942077914004,-5.449396231334944,5.054110119495924e-08,1.3980940856143636e-07,1.3980940856143636e-07
GPSM3,4506.266746787879,-0.3671275586253793,0.03392637344493116,-10.82130276085347,2.7287078198273728e-27,6.996686717506085e-26,6.996686717506084e-26
ERP44,13218.58325248915,0.13982967573860222,0.037433069577288744,3.7354584413627454,0.0001873735232243881,0.0003267193081506331,0.0003267193081506331
RAB3GAP1,21713.390381229397,0.2332559994625626,0.06708357405617851,3.4770955892604127,0.0005068770714791305,0.0008440917093740724,0.0008440917093740724
PDIA6,6123.567673398803,-0.4154427567281722,0.09269719484476846,-4.481718755609339,7.404428162881378e-06,1.540984008924324e-05,1.540984008924324e-05
ABLIM1,21466.698447049104,-0.37421986069442975,0.09946853985704569,-3.762193164112507,0.00016842988080334015,0.0002957504491718001,0.0002957504491718001
RUNX2,22968.177770283655,1.2231841844332088,0.15728282458259424,7.776972391482427,7.42808092796017e-15,5.140540434574512e-14,5.140540434574512e-14
PTPRA,20535.151929367345,0.1364480206063315,0.03277502669620473,4.163170387962852,3.138589773235905e-05,5.9839652492581607e-05,5.9839652492581607e-05
USP9X,22199.119484304072,0.11224169573290281,0.023257294946376128,4.8260855783828776,1.3924269475986816e-06,3.1718153703842407e-06,3.1718153703842403e-06
PAK2,18040.887887876503,-0.20637948926916438,0.01907784952721331,-10.817754326805938,2.8364212725768165e-27,7.180813348295738e-26,7.180813348295738e-26
EHMT1,21945.650237361817,-0.1932519336961746,0.043902411711157746,-4.401852339402573,1.0733059561471612e-05,2.1793014338013425e-05,2.1793014338013425e-05
DNAJC1,16268.09205361618,-0.04872726276405554,0.040668814303739,-1.1981481043467663,0.23085936440359855,0.26844112139953324,0.2684411213995332
MAPKAP1,21352.587366178745,-0.07647819899419768,0.0206938470455296,-3.6956975097928417,0.00021928393061361947,0.0003796244323208534,0.00037962443232085333
IL1B,2292.141502143145,-2.9453702723256705,0.32205510354010414,-9.145547578502807,5.932852623089656e-20,6.898665840801925e-19,6.898665840801926e-19
SH3GLB1,9655.770638521986,0.3763676625593141,0.06424413854571698,5.858396907158867,4.6735659488244034e-09,1.5298088212191174e-08,1.5298088212191174e-08
LARP4B,22617.51621421681,0.1188196306039956,0.04136441974102717,2.872508096279294,0.004072276442381939,0.006019625191991041,0.00601962519199104
RBX1,4263.151635793121,0.06400090583861835,0.038021644511066204,1.6832755832007973,0.09232175487436296,0.11475668722730015,0.11475668722730015
LAMP3,20757.47645535024,2.21122649458003,0.23264214407669342,9.504840592644603,2.0035463533805103e-21,2.707495072135825e-20,2.707495072135825e-20
PTPN2,18176.81974867608,0.29958632739965463,0.05363239272922563,5.585921346306121,2.324644363152884e-08,6.807157725191462e-08,6.807157725191462e-08
GABARAPL2,2555.3001324051734,-0.2212901018887793,0.06718786093764965,-3.2936024275893607,0.0009891229566361616,0.0015902298338201955,0.0015902298338201955
BRWD1,21408.122322628995,-0.19549617595484117,0.0666195815321781,-2.93451521997949,0.0033406916905344606,0.004974969010475742,0.004974969010475741
STK3,22174.34776052194,0.462336229363919,0.10519326663085864,4.39511238857461,1.107154565453946e-05,2.2389374427784552e-05,2.2389374427784552e-05
SPG11,22184.464449687246,0.18435138903238438,0.02175866180978189,8.472551788525285,2.4007488260413016e-17,2.1531379605751582e-16,2.1531379605751584e-16
SPCS2,3509.0382393016444,-0.2637079287412794,0.036364784737046005,-7.251739028517648,4.1145410370138007e-13,2.3714933930915276e-12,2.3714933930915276e-12
WDR70,22486.048303095642,-0.22926472136539489,0.03166061891291698,-7.241321529310309,4.443335966232188e-13,2.5390491235612503e-12,2.5390491235612503e-12
MNDA,9042.584291626126,0.01424269924259095,0.18117829660359322,0.07861150871593128,0.9373416332388885,0.9472881589074165,0.9472881589074165
KTN1,14621.60549503928,-0.0973988171453916,0.028755140255415437,-3.387179345336302,0.0007061520978803306,0.0011566782930062746,0.0011566782930062746
ANKRD22,16870.666309229193,1.364497650609746,0.2603533888265787,5.2409444592197625,1.5975679911906626e-07,4.1015866269336654e-07,4.1015866269336654e-07
MAX,14213.094119627427,0.055944241788090064,0.047989643062406745,1.165756572003234,0.24371288021345627,0.2822384252616749,0.2822384252616749
ADAM10,21134.682174350943,-0.2286996865785585,0.05338824564730085,-4.2837085917641655,1.838036162624905e-05,3.625317874999813e-05,3.625317874999813e-05
NAPA,8467.622528430287,0.7883082297031406,0.1391541848370557,5.6649983658502245,1.470259375988398e-08,4.448591152763685e-08,4.448591152763685e-08
